"Cannot Rebind the Weibo Acccount","不能绑定微博账户"
"Weibo Uid Not OAuthed","没有获取到您授权的微博ID",
"Invalid customer data","无效的客户数据"
"The email has already exsited, please login it into the system using your current email address and associate your weibo account with the email","电子邮件已经存在，请用这个邮件账户的账户登录到本店"
"Unbind Failure","取消绑定失败"
"unlogined","请登录后再操作"
"weibo id has been binded","微博Id 已经绑定"
"Rebind Weibo Account","我的账户"
