"*A country not appearing as a selection means that we currently cannot ship to that country.","*如列表中没有您的国家，意味着我们目前还未能运送到该国。"
"Amphoe","区"
"Area","区域"
"Changwat","府"
"City","城市"
"District","区"
"Please select or verify your shipping destination:","请选择您的送货目的地："
"Province","省份"
"Save and continue","保存并继续"
"State","州"
