"Cannot Rebind the Weibo Acccount","不能綁定微博賬戶"
"Weibo Uid Not OAuthed","沒有獲取到您授權的微博ID",
"Invalid customer data","無效的客戶數據"
"The email has already exsited, please login it into the system using your current email address and associate your weibo account with the email","電子郵件已經存在，請用這個郵件賬戶的賬戶登錄到本店"
"Unbind Failure","取消綁定失敗"
"unlogined","請登錄後再操作"
"weibo id has been binded","微博Id 已經綁定"
"Rebind Weibo Account","我的賬戶"
